DATE,HIGH_TEMP_F,LOW_TEMP__F,AVG_DAILY_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_XN_F,NORMAL_HIGH_TEMP__F,NORMAL_LOW_TEMP__F,NORMAL_AVG_DAILY_TEMP_ALL_HOURS__F,NORMAL_AVG_DAILY_TEMP_XN__F,DFN_HIGH_TEMP__F,DFN_LOW_TEMP__F,DFN_AVG_DAILY_TEMP_ALL_HOURS__F,DFN_AVG_DAILY_TEMP_XN__F,WARMEST_WINDCHILL_TEMP__F,COLDEST_WINDCHILL_TEMP__F,AVG_DAILY_WINDCHILL_TEMP_ALL_HOURS__F,MAXIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,MINIMUM_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,DAILY_AVG_WIND_CHILL_ENERGY__WMEXP2_ALL_HOURS,EXT_MAX__WARM,EXT_MAX__WARM_DATE,EXT_MAX__COLD,EXT_MAX__COLD_DATE,EXT_MIN__WARM,EXT_MIN__WARM_DATE,EXT_MIN__COLD,EXT_MIN__COLD_DATE,NORMAL_HIGHEST_DEW_POINT_TEMP__F,NORMAL_LOWEST_DEW_POINT_TEMP__F,NORMAL_AVG_DAILY_DEW_POINT_TEMP_ALL_HOURS__F,NORMAL_HIGHEST_RELATIVE_HUMIDITY_%,NORMAL_LOWEST_RELATIVE_HUMIDITY_%,NORMAL_AVG_DAILY_RELATIVE_HUMIDITY_ALL_HOURS_%,NORMAL_HIGHEST_WET_BULB_TEMP__F,NORMAL_LOWEST_WET_BULB_TEMP__F,NORMAL_AVG_DAILY_WET_BULB_TEMP_ALL_HOURS__F,HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_HEATING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__HDDS_FROM_XN__BASE_OF_65_F,HEATING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_HDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__HDDS_ALL_HOURS__BASE_OF_65_F,COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_COOLING_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__CDDS_FROM_XN__BASE_OF_65_F,COOLING_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_CDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__CDDS_ALL_HOURS__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,NORMAL_EFFECTIVE_DEGREE_DAYS_XN__BASE_OF_65_F,DEPART_NORMAL__EDDS_FROM_XN__BASE_OF_65_F,EFFECTIVE_DEGREE_DAYS_ALL_HOURS__BASE_OF_65_F,NORMAL_EDDS_ALL_HOURS__BASE_OF_65_F,DEPART_NORMAL__EDDS_ALL_HOURS__BASE_OF_65_F,GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,NORMAL_GROWING_DEGREE_DAYS_ALL_HOURS__BASE_OF_50_F,AVG_DAILY_SOIL_TEMP_WBI_CALC__F,HIGHEST_SUSTAIN_SPEED__MPH,LOWEST_SUSTAIN_SPEED__MPH,AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,PREDOMINATE_WIND_DIR__DEG,NORMAL_AVG_DAILY_WIND_SPEED_ALL_HOURS_MPH,AVG_DAILY_CLOUD_COVER_ALL_HOURS_%,MAXIMUM_SOLAR_RADIANCE__WMEXP2,MINIMUM_SOLAR_RADIANCE__WMEXP2,AVG_SOLAR_RADIANCE__WMEXP2,MAXIMUM_SOLAR_RADIANCE__FTCANDLES,MINIMUM_SOLAR_RADIANCE__FTCANDLES,AVG_SOLAR_RADIANCE__FTCANDLES,TOTAL_MINUTES_OF_SUNSHINE_CALCULATED,TOT_MIN_OF_SUNSHINE_POSSIBLE_ON_CLOUDFREE_DAY,PERCENT_OF_SUNSHINE_POSSIBLE_CALCTOTAL_POSSIBLE,NORMAL_TOTAL_DAILY_WATER_EQUIVALENT_INCHES,SNOWFALL__WBI_CALCULATED;_SUM_OF_ALL_HOURS,AVG_POPS_ON_FCST_DATA__OR__%_OF_DAY_WITH_PRECIP,OBSERVED_DAILY_WATER_EQUIVALENT_INCHES,STATION_CODES,WBI_24_LETTER_CODE_ALL_HOURS_CODES
2005-09-01,91.9,53.1,73.6,72.5,84.0,55.0,68.7,69.4,7.9,-2.0,4.9,3.1,91.9,52.9,73.2,558,0,225,102.2,1998,62.1,1961,69.1,1967,39.9,1933,55.9,52.0,54.3,93,33,65,64.9,53.4,60.3,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.5,3.1,8.6,3.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,22.5,19.4,23.6,18.7,68.9,15.0,0.0,4.0,0,9.2,30,660,0,177,4818,0,1290,550,789,70,0.02,0.0,0,0.0,17,0
2005-09-02,82.0,64.0,71.1,73.0,84.0,55.0,68.7,69.4,-2.0,9.0,2.3,3.6,81.0,65.1,70.7,508,148,380,104.0,1950,64.0,1941,66.9,1967,37.9,1933,55.9,52.0,54.0,93,33,65,64.9,53.4,59.9,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.5,3.6,6.1,3.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.4,21.1,18.7,67.8,23.0,0.0,14.1,295,9.3,53,539,0,89,3936,0,653,245,786,31,0.02,0.0,0,0.0,17,0
2005-09-03,78.1,60.1,68.9,69.1,84.0,54.0,68.2,69.1,-5.9,6.1,0.7,0.0,78.1,59.7,68.2,569,279,433,105.1,1988,62.1,1941,66.6,1997,41.0,1932,55.0,51.1,53.8,93,33,65,64.9,52.5,59.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,4.0,3.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,18.9,18.2,67.5,21.0,6.0,14.5,294,9.1,59,622,0,131,4542,0,956,322,783,41,0.02,0.0,0,0.0,17,0
2005-09-04,75.0,55.0,65.5,65.1,82.9,54.0,67.8,68.4,-7.9,1.1,-2.3,-3.2,75.0,56.1,64.6,580,353,475,102.0,1988,64.0,1940,72.0,2003,41.0,1928,55.0,51.1,53.6,90,34,65,64.6,52.5,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,-3.2,0.5,2.9,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,15.1,18.4,15.5,17.8,68.0,26.0,3.0,13.6,288,9.1,69,282,0,67,2062,0,487,78,780,10,0.02,0.0,0,0.0,17,0
2005-09-05,80.1,48.9,64.9,64.4,82.9,54.0,67.8,68.4,-2.9,-5.0,-2.9,-4.0,79.0,48.9,64.2,629,72,339,102.0,1955,63.0,1970,70.0,1967,42.1,1956,55.0,51.1,53.2,93,34,65,64.6,52.5,59.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.4,-3.4,0.0,2.9,-2.9,0.5,0.0,0.5,0.0,0.0,0.0,14.4,18.4,14.9,17.8,67.5,9.0,0.0,4.3,0,9.1,18,629,0,191,4589,0,1396,581,777,75,0.02,0.0,0,0.0,17,0
2005-09-06,84.9,50.0,67.5,67.5,82.9,54.0,67.6,68.4,2.0,-4.0,-0.2,-0.9,84.9,49.6,67.1,640,43,306,97.7,1998,63.0,1933,64.9,1955,39.0,1947,55.0,50.0,53.1,90,33,65,64.6,51.8,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.4,-0.9,2.5,2.7,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,18.4,17.5,17.6,66.0,8.0,0.0,4.0,137,9.3,23,754,0,228,5507,0,1663,693,774,90,0.02,0.0,0,0.0,17,0
2005-09-07,91.0,51.1,72.1,71.1,82.0,53.1,66.7,67.6,9.0,-2.0,5.4,3.4,90.0,51.6,71.6,630,21,253,99.0,1993,66.9,1938,66.0,1963,34.0,1928,55.0,50.0,52.9,90,34,66,63.9,51.4,58.6,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.7,3.4,7.2,1.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,21.1,17.6,22.1,16.7,64.8,14.0,0.0,4.7,351,9.3,12,786,0,238,5736,0,1735,762,770,99,0.02,0.0,0,0.0,17,0
2005-09-08,89.1,54.0,72.0,71.6,82.0,53.1,66.7,67.6,7.0,0.9,5.2,4.0,89.1,55.0,71.2,604,47,328,99.0,1963,64.9,1952,70.0,1958,39.9,1960,54.0,50.0,52.7,90,34,65,63.9,51.4,58.5,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.7,4.0,7.0,1.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,21.6,17.6,22.0,16.7,63.5,22.0,0.0,11.1,291,9.3,22,780,0,218,5690,0,1591,644,767,84,0.02,0.0,0,0.0,17,0
2005-09-09,70.0,55.9,62.6,63.0,82.0,53.1,66.7,67.6,-12.1,2.9,-4.1,-4.7,68.4,53.6,60.3,649,485,578,100.9,1963,64.0,1985,68.0,1981,37.9,1928,54.0,50.0,52.5,90,34,65,63.9,51.4,58.3,2.0,0.0,2.0,2.3,0.0,2.3,0.0,2.7,-2.7,0.0,1.8,-1.8,2.3,0.0,2.3,2.7,0.0,2.7,13.0,17.6,12.6,16.7,62.2,29.0,7.0,17.4,289,9.3,42,648,0,167,4729,0,1223,462,764,60,0.02,0.0,0,0.0,17,0
2005-09-10,66.0,48.0,57.6,57.0,81.0,52.0,65.8,66.6,-14.9,-4.0,-8.3,-9.5,66.0,45.9,56.3,646,165,471,99.0,1944,66.0,2005,66.0,1997,36.0,1947,54.0,50.0,52.3,93,35,67,63.5,50.9,57.9,7.9,0.0,7.9,7.4,0.0,7.4,0.0,1.6,-1.6,0.0,0.9,-0.9,8.5,0.0,8.5,7.7,0.0,7.7,7.0,16.6,7.6,15.8,62.6,13.0,0.0,5.8,337,9.3,45,754,0,136,5507,0,994,377,761,50,0.02,0.0,8,0.0,17,4
2005-09-11,75.9,46.0,59.0,61.0,81.0,52.0,65.8,66.6,-5.0,-5.9,-6.8,-5.6,75.0,44.1,58.1,694,113,432,95.0,1953,60.1,1928,64.4,1997,34.0,1928,54.0,48.9,52.0,90,34,66,63.1,50.4,57.7,4.0,0.0,4.0,5.9,0.0,5.9,0.0,1.6,-1.6,0.0,0.9,-0.9,4.1,0.0,4.1,6.3,0.0,6.3,11.0,16.6,9.0,15.8,64.0,18.0,0.0,6.0,0,9.3,39,754,0,192,5507,0,1402,490,757,65,0.02,0.0,0,0.0,17,0
2005-09-12,80.1,50.0,65.5,65.1,81.0,52.0,65.8,66.6,-0.9,-2.0,-0.4,-1.4,79.0,49.6,64.9,640,188,397,96.1,2002,62.1,1928,66.0,1963,37.9,1932,54.0,48.9,51.8,90,34,66,63.0,50.4,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,-1.4,0.5,0.9,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,15.1,16.6,15.5,15.8,64.4,21.0,0.0,9.9,291,9.0,18,629,0,166,4589,0,1210,521,754,69,0.03,0.0,0,0.0,17,0
2005-09-13,82.0,48.0,66.6,65.1,80.1,52.0,65.1,66.0,2.0,-4.0,1.4,-0.9,81.0,48.9,65.8,596,156,400,98.6,1999,59.0,1936,63.0,1991,34.0,1970,54.0,48.9,51.8,90,35,67,63.1,50.4,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,-0.9,1.6,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,15.1,16.0,16.6,15.1,63.5,13.0,3.0,7.1,351,8.9,8,786,0,235,5736,0,1716,714,751,95,0.03,0.0,0,0.0,17,0
2005-09-14,80.1,50.0,66.7,65.1,80.1,51.1,64.8,65.5,0.0,-1.1,2.0,-0.4,80.1,51.1,66.0,571,177,418,95.9,2000,62.1,1936,63.0,1977,36.0,1947,54.0,48.9,51.6,93,35,68,62.8,50.0,57.2,0.0,0.0,0.0,0.0,0.2,-0.2,0.2,0.5,-0.4,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.2,-0.2,15.1,15.5,16.7,14.8,62.6,23.0,0.0,13.2,298,8.9,22,760,0,225,5547,0,1646,690,748,92,0.03,0.0,0,0.0,17,0
2005-09-15,70.0,59.0,63.9,64.4,80.1,51.1,64.6,65.5,-10.1,7.9,-0.7,-1.1,69.4,57.4,62.1,609,474,550,95.2,1998,60.1,1992,69.1,2001,35.1,1936,53.1,48.9,51.4,93,35,67,62.6,50.0,57.0,0.5,0.0,0.5,1.1,0.4,0.7,0.0,0.5,-0.5,0.0,0.0,0.0,0.7,0.0,0.7,1.3,0.4,0.9,14.4,15.5,13.9,14.6,62.1,26.0,8.0,17.3,294,8.7,65,728,0,130,5312,0,950,274,745,37,0.03,0.0,0,0.0,17,0
2005-09-16,69.1,55.9,61.5,62.6,79.0,51.1,64.0,65.1,-9.9,4.9,-2.5,-2.5,67.5,53.4,59.9,632,475,554,98.1,1967,61.0,1944,66.0,1998,33.1,1936,53.1,48.0,51.1,90,36,68,62.2,49.5,56.7,2.3,0.0,2.3,3.4,0.9,2.5,0.0,0.2,-0.2,0.0,0.0,0.0,2.7,0.0,2.7,3.8,1.1,2.7,12.6,15.1,11.5,14.0,62.4,22.0,6.0,12.7,291,8.9,42,741,0,188,5410,0,1369,436,741,59,0.03,0.0,0,0.0,17,0
2005-09-17,72.0,48.9,61.2,60.4,79.0,50.0,63.7,64.4,-7.0,-1.1,-2.5,-4.0,71.1,48.9,59.7,678,413,533,97.0,1981,57.9,1986,64.9,1995,28.9,1965,52.0,46.9,50.7,93,36,68,62.2,48.4,56.3,4.5,0.5,4.0,3.8,1.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,4.5,4.3,1.4,2.9,10.4,14.4,11.2,13.7,61.7,23.0,3.0,12.1,293,8.9,31,772,0,185,5634,0,1349,492,738,67,0.03,0.0,0,0.0,17,0
2005-09-18,78.1,43.0,61.0,60.4,78.1,50.0,63.1,64.0,0.0,-7.0,-2.2,-3.6,75.9,40.6,60.1,739,113,419,99.0,1952,61.0,1932,66.4,2000,33.1,1947,52.0,46.9,50.4,90,36,68,61.9,48.4,55.9,4.5,0.9,3.6,4.0,1.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.9,4.0,4.1,2.0,2.2,10.4,14.0,11.0,13.1,61.7,18.0,0.0,6.0,0,8.9,3,786,0,236,5736,0,1725,732,736,99,0.03,0.0,0,0.0,17,0
2005-09-19,80.1,45.0,64.8,62.6,78.1,50.0,63.0,64.0,2.0,-5.0,1.8,-1.4,79.0,42.4,63.9,737,130,399,95.0,1952,63.0,1983,69.1,2000,30.9,1928,52.0,46.9,50.4,93,36,68,61.5,48.4,55.8,2.3,0.9,1.4,0.2,2.0,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.1,1.6,0.2,2.2,-2.0,12.6,14.0,14.8,13.0,62.2,22.0,0.0,11.6,295,8.9,16,786,0,235,5736,0,1717,710,733,97,0.03,0.0,0,0.0,17,0
2005-09-20,75.9,55.9,65.3,65.8,78.1,48.9,62.6,63.5,-2.2,7.0,2.7,2.3,75.0,54.7,64.0,637,195,478,96.1,1994,62.1,2006,64.9,1984,35.1,1928,52.0,46.0,50.0,93,36,69,61.3,47.5,55.4,0.0,1.4,-1.4,0.0,2.3,-2.3,0.9,0.0,0.9,0.4,0.0,0.4,0.0,1.6,-1.6,0.0,2.7,-2.7,15.8,13.5,15.3,12.6,61.5,21.0,0.0,13.2,297,8.9,5,786,0,234,5736,0,1708,701,729,96,0.03,0.0,0,0.0,17,0
2005-09-21,77.0,41.0,59.5,59.0,77.0,48.9,62.1,63.0,0.0,-7.9,-2.5,-4.0,75.9,42.3,58.6,692,90,406,93.0,1966,61.0,1929,64.0,1979,33.1,1941,52.0,46.0,50.0,93,37,69,61.0,47.5,55.2,5.9,2.0,4.0,5.4,2.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.0,4.1,5.6,3.1,2.5,9.0,13.0,9.5,12.1,60.6,13.0,0.0,4.2,370,8.8,4,773,0,229,5645,0,1675,694,726,96,0.03,0.0,0,0.0,17,0
2005-09-22,73.9,46.9,61.2,60.4,77.0,48.9,61.9,63.0,-3.1,-2.0,-0.7,-2.5,73.0,48.0,59.9,699,234,516,96.1,1966,59.0,1934,64.9,1976,34.0,1946,52.0,46.0,49.6,93,37,69,61.0,47.5,54.9,4.5,2.0,2.5,3.8,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,2.9,4.1,3.4,0.7,10.4,13.0,11.2,11.9,61.3,20.0,0.0,10.9,299,8.7,38,786,0,219,5736,0,1598,594,723,82,0.03,0.0,0,0.0,17,4
2005-09-23,73.9,52.0,62.1,63.0,75.9,48.0,61.0,61.9,-2.0,4.0,1.1,1.1,73.0,49.3,60.3,715,171,517,95.0,1947,48.0,1934,62.1,1975,28.9,1930,52.0,45.0,49.5,93,39,70,60.6,46.6,54.5,2.0,3.1,-1.1,2.9,4.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.4,-1.3,3.2,4.3,-1.1,13.0,11.9,12.1,11.0,62.1,18.0,0.0,10.2,301,8.8,32,786,0,232,5736,0,1691,618,720,86,0.03,0.0,0,0.0,17,4
2005-09-24,73.9,45.0,60.3,59.4,75.9,48.0,61.0,61.9,-2.0,-3.1,-0.7,-2.5,73.0,43.5,58.5,757,223,513,97.0,1952,46.9,1933,61.0,1987,32.4,2000,52.0,45.0,49.5,93,39,71,60.6,46.6,54.5,5.6,3.1,2.5,4.7,4.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.4,2.7,5.0,4.3,0.7,9.4,11.9,10.3,11.0,62.1,15.0,0.0,9.5,328,8.8,0,786,0,238,5736,0,1735,716,716,100,0.03,0.0,0,0.0,17,0
2005-09-25,81.0,41.0,59.4,61.0,75.9,48.0,60.8,61.9,5.0,-7.0,-1.4,-0.9,79.0,36.9,58.5,787,72,384,93.9,1994,57.0,1933,63.0,1995,30.0,1933,52.0,45.0,49.5,97,39,71,60.6,46.6,54.3,4.0,3.1,0.9,5.6,4.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.2,0.9,5.8,4.3,1.4,11.0,11.9,9.4,10.8,63.0,10.0,0.0,3.6,0,8.8,0,786,0,238,5736,0,1735,653,653,100,0.03,0.0,0,0.0,17,0
2005-09-26,84.0,41.0,62.4,62.6,75.0,46.9,59.9,61.0,9.0,-5.9,2.5,1.6,84.0,38.7,61.7,787,95,364,93.0,2003,53.1,1948,64.0,1979,28.9,1945,52.0,45.0,49.3,97,40,73,60.3,46.0,54.0,2.3,4.0,-1.6,2.5,5.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.1,-1.6,2.7,5.2,-2.5,12.6,11.0,12.4,9.9,63.5,14.0,0.0,5.3,294,8.6,15,786,0,230,5736,0,1678,625,710,88,0.04,0.0,0,0.0,17,0
2005-09-27,79.0,50.0,64.6,64.4,75.0,46.9,59.7,61.0,4.0,3.1,4.9,3.4,79.0,45.5,63.3,714,171,424,95.0,1994,60.1,1986,63.0,1978,30.9,1972,52.0,45.0,49.3,97,40,73,60.3,46.0,54.0,0.5,4.0,-3.4,0.4,5.2,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.3,-3.8,0.4,5.8,-5.4,14.4,11.0,14.6,9.7,61.9,20.0,0.0,9.8,324,8.2,0,786,0,238,5736,0,1737,707,707,100,0.04,0.0,0,0.0,17,0
2005-09-28,82.9,42.1,62.4,62.6,73.9,46.9,59.4,60.4,9.0,-4.9,3.1,2.2,82.0,40.6,61.5,781,125,385,91.9,1967,60.1,1977,63.0,1949,30.9,1945,52.0,45.0,49.3,97,41,74,59.9,46.0,53.8,2.3,4.5,-2.2,2.5,5.6,-3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.9,-2.3,2.7,5.9,-3.2,12.6,10.4,12.4,9.4,58.3,24.0,0.0,7.6,290,7.8,6,786,0,238,5736,0,1737,695,703,99,0.04,0.0,0,0.0,17,0
2005-09-29,77.0,52.0,66.6,64.4,73.9,46.9,59.2,60.4,3.1,5.0,7.4,4.0,75.9,51.3,66.0,608,130,388,90.0,1993,59.0,1937,64.0,1963,32.0,1983,51.1,44.1,49.1,96,41,74,60.1,45.5,53.6,0.5,4.5,-4.0,0.0,5.8,-5.8,0.0,0.0,0.0,1.6,0.0,1.6,0.5,5.0,-4.5,0.0,6.3,-6.3,14.4,10.4,16.6,9.2,56.1,24.0,0.0,10.6,302,7.6,67,451,0,73,3291,0,533,115,703,16,0.04,0.0,0,0.0,17,4
2005-09-30,70.0,57.0,63.7,63.5,73.0,46.0,58.5,59.5,-3.1,11.0,5.2,4.0,66.9,56.7,63.0,578,148,390,90.0,1991,55.0,2007,64.9,1993,28.9,1933,51.1,44.1,48.9,96,43,75,59.5,45.1,53.1,1.4,5.4,-4.0,1.3,6.5,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.8,-4.3,1.3,6.8,-5.6,13.5,9.5,13.7,8.5,54.0,17.0,0.0,5.8,352,7.6,92,205,0,55,1493,0,405,21,697,3,0.04,0.0,74,0.35,17,10
2005-10-01,63.0,45.0,54.3,54.0,73.0,46.0,58.3,59.5,-10.1,-1.1,-4.0,-5.6,60.6,43.5,52.0,722,200,544,90.0,1988,60.1,1937,61.0,1991,28.0,1950,51.1,44.1,48.9,96,43,75,59.5,45.1,53.1,11.0,5.4,5.6,10.6,6.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,5.8,5.9,11.3,7.2,4.1,4.0,9.5,4.3,8.3,53.1,16.0,0.0,7.3,297,7.6,71,444,0,70,3242,0,509,86,693,12,0.04,0.0,25,0.04,17,8
2005-10-02,55.0,39.0,47.8,47.1,72.0,46.0,57.6,59.0,-16.9,-7.0,-9.7,-11.9,52.0,41.0,46.9,763,229,471,91.9,1945,51.1,1940,62.1,1974,28.9,1950,51.1,44.1,48.9,97,44,76,59.2,45.1,52.7,17.8,5.9,11.9,17.1,7.4,9.7,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.1,12.2,17.6,7.6,10.1,0.0,9.0,0.0,7.6,54.7,10.0,0.0,3.0,0,7.7,80,157,0,48,1147,0,349,20,691,3,0.04,0.0,37,0.07,17,4
2005-10-03,63.0,41.0,51.1,52.0,72.0,45.0,57.2,58.5,-9.0,-4.0,-6.1,-6.5,62.1,39.9,49.3,786,206,564,90.0,1958,57.9,1957,62.1,1987,27.0,1945,51.1,43.0,48.7,100,44,77,59.2,44.1,52.3,13.0,6.5,6.5,13.9,7.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,13.7,6.8,6.8,14.6,8.1,6.5,2.0,8.5,1.1,7.2,57.0,10.0,0.0,5.3,219,7.8,24,744,0,204,5430,0,1488,563,688,82,0.04,0.0,0,0.0,17,0
2005-10-04,66.0,41.0,52.5,53.6,71.1,45.0,56.7,57.9,-5.0,-4.0,-4.1,-4.3,66.0,37.6,51.8,751,154,443,88.0,1980,53.1,1938,60.1,1984,35.1,1977,50.0,43.0,48.4,97,46,77,58.6,44.1,52.0,11.3,7.0,4.3,12.4,8.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,11.7,7.2,4.5,12.8,8.5,4.3,3.6,7.9,2.5,6.7,57.2,7.0,0.0,3.0,6,7.6,16,775,0,237,5658,0,1731,682,685,100,0.04,0.0,0,0.0,17,0
2005-10-05,69.1,48.0,57.6,58.6,71.1,45.0,56.5,57.9,-2.0,3.1,1.1,0.7,68.0,48.9,57.6,556,165,332,90.0,1980,55.9,1949,60.1,2003,30.0,1972,50.0,43.0,48.0,97,46,77,58.6,44.1,51.8,6.3,7.0,-0.7,7.4,8.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.2,-0.7,7.6,8.6,-1.1,8.6,7.9,7.6,6.5,57.9,8.0,0.0,2.2,0,7.5,85,626,0,114,4572,0,833,182,681,27,0.05,0.0,0,0.0,17,4
2005-10-06,73.0,51.1,60.3,62.1,70.0,44.1,55.8,57.0,3.1,7.0,4.5,5.0,72.0,49.5,59.2,689,159,416,90.0,1980,53.1,1949,57.9,2004,28.9,1974,50.0,42.1,47.7,97,47,78,58.3,43.2,51.3,2.9,7.9,-5.0,4.7,9.2,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,8.5,-5.4,5.0,9.9,-4.9,12.1,7.0,10.3,5.8,56.8,23.0,0.0,7.6,0,7.4,64,786,0,148,5735,0,1083,256,678,38,0.05,0.0,8,0.01,17,4
2005-10-07,66.9,51.1,57.9,59.0,70.0,44.1,55.8,57.0,-3.1,7.0,2.2,2.0,65.5,46.8,56.3,752,206,490,90.0,1945,48.9,1962,64.0,1979,30.9,1974,48.9,42.1,47.3,97,46,77,57.9,43.2,51.1,5.9,7.9,-2.0,7.0,9.2,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.5,-2.0,7.6,9.9,-2.3,9.0,7.0,7.9,5.8,56.1,15.0,0.0,7.6,297,7.4,46,616,0,110,4500,0,804,221,675,33,0.05,0.0,25,0.02,17,0
2005-10-08,64.9,39.9,52.7,52.5,69.1,44.1,55.0,56.5,-4.1,-4.1,-2.3,-4.0,63.5,38.8,51.3,752,211,520,91.0,1945,52.0,1957,61.0,1980,30.0,1985,48.9,42.1,47.1,96,47,78,57.6,43.2,50.7,12.4,8.5,4.0,12.2,9.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,13.1,9.0,4.1,13.0,10.4,2.5,2.5,6.5,2.7,5.0,55.0,18.0,0.0,6.1,289,7.8,60,459,0,101,3349,0,734,254,671,38,0.05,0.0,25,0.04,17,4
2005-10-09,68.0,46.9,56.1,57.6,69.1,44.1,54.7,56.5,-1.1,2.9,1.4,1.1,66.9,45.9,55.2,690,142,384,88.0,1945,54.0,1947,55.9,1970,24.1,1985,48.9,42.1,46.9,97,47,78,57.6,43.2,50.4,7.4,8.5,-1.1,8.8,10.3,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,8.6,-1.1,9.0,10.6,-1.6,7.6,6.5,6.1,4.7,55.9,7.0,0.0,3.0,0,7.8,31,786,0,199,5735,0,1449,510,669,76,0.05,0.0,0,0.0,17,4
2005-10-10,64.9,41.0,55.2,52.9,68.0,43.0,54.0,55.4,-3.1,-2.0,1.3,-2.5,64.9,39.9,54.7,721,154,428,84.9,1945,50.0,1928,59.0,1976,28.9,1960,48.9,42.1,46.8,97,49,80,57.0,42.6,50.0,12.1,9.5,2.5,9.7,11.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,12.6,9.9,2.7,10.1,11.5,-1.4,2.9,5.4,5.2,4.0,55.9,14.0,0.0,4.3,0,7.8,49,776,0,148,5662,0,1081,377,666,57,0.05,0.0,8,0.01,17,4
2005-10-11,71.1,46.0,59.9,58.6,68.0,43.0,54.0,55.4,3.1,3.1,5.9,3.2,70.0,45.3,58.1,688,130,524,82.9,1979,52.0,1968,57.9,1978,28.0,1946,48.9,41.0,46.6,97,49,80,57.0,42.1,49.8,6.3,9.5,-3.2,5.0,11.0,-5.9,0.0,0.0,0.0,0.0,0.0,0.0,6.8,10.4,-3.6,5.6,12.1,-6.5,8.6,5.4,9.9,4.0,56.5,16.0,0.0,9.2,326,7.7,24,786,0,239,5735,0,1743,660,662,100,0.06,0.0,0,0.0,17,0
